s,a,r,sp
AI605_26,w,0.0,AI605_25
AI605_26,b,18.80759826970096,travel
AI665_27,w,0.0,AI665_26
AI665_27,b,18.80759826970096,travel
UK927_28,w,0.0,UK927_27
UK927_28,b,18.80759826970096,travel
UK951_28,w,0.0,UK951_27
UK951_28,b,18.80759826970096,travel
UK995_28,w,0.0,UK995_27
UK995_28,b,18.80759826970096,travel
AI814_28,w,0.0,AI814_27
AI814_28,b,18.80759826970096,travel
UK943_5,w,0.0,UK943_4
UK943_5,b,18.740629685157423,travel
UK943_10,w,0.0,UK943_9
UK943_10,b,18.740629685157423,travel
UK963_10,w,0.0,UK963_9
UK963_10,b,18.740629685157423,travel
UK963_13,w,0.0,UK963_12
UK963_13,b,18.740629685157423,travel
UK943_15,w,0.0,UK943_14
UK943_15,b,18.740629685157423,travel
AI887_4,w,0.0,AI887_3
AI887_4,b,18.705574261129815,travel
AI665_4,w,0.0,AI665_3
AI665_4,b,18.705574261129815,travel
AI665_5,w,0.0,AI665_4
AI665_5,b,18.705574261129815,travel
6E2033_5,w,0.0,6E2033_4
6E2033_5,b,18.705574261129815,travel
AI665_6,w,0.0,AI665_5
AI665_6,b,18.705574261129815,travel
AI805_7,w,0.0,AI805_6
AI805_7,b,18.705574261129815,travel
AI605_7,w,0.0,AI605_6
AI605_7,b,18.705574261129815,travel
AI441_7,w,0.0,AI441_6
AI441_7,b,18.705574261129815,travel
AI624_7,w,0.0,AI624_6
AI624_7,b,18.705574261129815,travel
AI805_9,w,0.0,AI805_8
AI805_9,b,18.705574261129815,travel
AI814_9,w,0.0,AI814_8
AI814_9,b,18.705574261129815,travel
AI865_9,w,0.0,AI865_8
AI865_9,b,18.705574261129815,travel
AI441_10,w,0.0,AI441_9
AI441_10,b,18.705574261129815,travel
AI624_10,w,0.0,AI624_9
AI624_10,b,18.705574261129815,travel
AI814_11,w,0.0,AI814_10
AI814_11,b,18.705574261129815,travel
AI863_11,w,0.0,AI863_10
AI863_11,b,18.705574261129815,travel
AI865_11,w,0.0,AI865_10
AI865_11,b,18.705574261129815,travel
AI624_11,w,0.0,AI624_10
AI624_11,b,18.705574261129815,travel
AI863_12,w,0.0,AI863_11
AI863_12,b,18.705574261129815,travel
AI865_12,w,0.0,AI865_11
AI865_12,b,18.705574261129815,travel
AI441_13,w,0.0,AI441_12
AI441_13,b,18.705574261129815,travel
AI865_14,w,0.0,AI865_13
AI865_14,b,18.705574261129815,travel
AI887_14,w,0.0,AI887_13
AI887_14,b,18.705574261129815,travel
AI665_14,w,0.0,AI665_13
AI665_14,b,18.705574261129815,travel
AI863_14,w,0.0,AI863_13
AI863_14,b,18.705574261129815,travel
AI636_14,w,0.0,AI636_13
AI636_14,b,18.705574261129815,travel
AI605_16,w,0.0,AI605_15
AI605_16,b,18.705574261129815,travel
AI636_16,w,0.0,AI636_15
AI636_16,b,18.705574261129815,travel
AI624_17,w,0.0,AI624_16
AI624_17,b,18.705574261129815,travel
AI636_17,w,0.0,AI636_16
AI636_17,b,18.705574261129815,travel
QP1128_4,w,0.0,QP1128_3
QP1128_4,b,18.70207593042828,travel
6E607_13,w,0.0,6E607_12
6E607_13,b,18.628912071535023,travel
UK993_19,w,0.0,UK993_18
UK993_19,b,18.625442354255913,travel
UK981_19,w,0.0,UK981_18
UK981_19,b,18.625442354255913,travel
UK955_19,w,0.0,UK955_18
UK955_19,b,18.625442354255913,travel
UK955_22,w,0.0,UK955_21
UK955_22,b,18.625442354255913,travel
UK955_23,w,0.0,UK955_22
UK955_23,b,18.625442354255913,travel
UK977_23,w,0.0,UK977_22
UK977_23,b,18.625442354255913,travel
UK977_24,w,0.0,UK977_23
UK977_24,b,18.625442354255913,travel
UK955_26,w,0.0,UK955_25
UK955_26,b,18.625442354255913,travel
UK955_28,w,0.0,UK955_27
UK955_28,b,18.625442354255913,travel
6E2033_15,w,0.0,6E2033_14
6E2033_15,b,18.615040953090098,travel
6E2033_24,w,0.0,6E2033_23
6E2033_24,b,18.59427296392711,travel
6E2033_25,w,0.0,6E2033_24
6E2033_25,b,18.59427296392711,travel
6E607_7,w,0.0,6E607_6
6E607_7,b,18.57700167193015,travel
UK933_8,w,0.0,UK933_7
UK933_8,b,18.55976243504083,travel
UK951_8,w,0.0,UK951_7
UK951_8,b,18.55976243504083,travel
UK927_10,w,0.0,UK927_9
UK927_10,b,18.55976243504083,travel
UK951_10,w,0.0,UK951_9
UK951_10,b,18.55976243504083,travel
UK995_10,w,0.0,UK995_9
UK995_10,b,18.55976243504083,travel
UK957_10,w,0.0,UK957_9
UK957_10,b,18.55976243504083,travel
UK985_12,w,0.0,UK985_11
UK985_12,b,18.55976243504083,travel
UK957_12,w,0.0,UK957_11
UK957_12,b,18.55976243504083,travel
UK941_12,w,0.0,UK941_11
UK941_12,b,18.55976243504083,travel
UK995_14,w,0.0,UK995_13
UK995_14,b,18.55976243504083,travel
UK941_16,w,0.0,UK941_15
UK941_16,b,18.55976243504083,travel
UK927_17,w,0.0,UK927_16
UK927_17,b,18.55976243504083,travel
UK957_17,w,0.0,UK957_16
UK957_17,b,18.55976243504083,travel
UK995_17,w,0.0,UK995_16
UK995_17,b,18.55976243504083,travel
UK941_17,w,0.0,UK941_16
UK941_17,b,18.55976243504083,travel
6E2033_18,w,0.0,6E2033_17
6E2033_18,b,18.521948508983144,travel
6E2033_18,w,0.0,6E2033_17
6E2033_18,b,18.521948508983144,travel
6E6034_20,w,0.0,6E6034_19
6E6034_20,b,18.521948508983144,travel
6E2033_21,w,0.0,6E2033_20
6E2033_21,b,18.521948508983144,travel
6E2033_22,w,0.0,6E2033_21
6E2033_22,b,18.521948508983144,travel
6E2033_23,w,0.0,6E2033_22
6E2033_23,b,18.521948508983144,travel
UK929_7,w,0.0,UK929_6
UK929_7,b,18.45018450184502,travel
UK929_9,w,0.0,UK929_8
UK929_9,b,18.45018450184502,travel
UK929_10,w,0.0,UK929_9
UK929_10,b,18.45018450184502,travel
I5743_2,w,0.0,I5743_1
I5743_2,b,18.38235294117647,travel
UK993_7,w,0.0,UK993_6
UK993_7,b,18.37897445322551,travel
UK945_7,w,0.0,UK945_6
UK945_7,b,18.37897445322551,travel
UK993_8,w,0.0,UK993_7
UK993_8,b,18.37897445322551,travel
UK945_8,w,0.0,UK945_7
UK945_8,b,18.37897445322551,travel
UK993_9,w,0.0,UK993_8
UK993_9,b,18.37897445322551,travel
UK945_9,w,0.0,UK945_8
UK945_9,b,18.37897445322551,travel
UK993_10,w,0.0,UK993_9
UK993_10,b,18.37897445322551,travel
UK945_10,w,0.0,UK945_9
UK945_10,b,18.37897445322551,travel
UK977_10,w,0.0,UK977_9
UK977_10,b,18.37897445322551,travel
UK993_11,w,0.0,UK993_10
UK993_11,b,18.37897445322551,travel
UK945_11,w,0.0,UK945_10
UK945_11,b,18.37897445322551,travel
UK993_12,w,0.0,UK993_11
UK993_12,b,18.37897445322551,travel
UK945_12,w,0.0,UK945_11
UK945_12,b,18.37897445322551,travel
UK981_15,w,0.0,UK981_14
UK981_15,b,18.37897445322551,travel
UK977_16,w,0.0,UK977_15
UK977_16,b,18.37897445322551,travel
UK955_17,w,0.0,UK955_16
UK955_17,b,18.37897445322551,travel
UK969_5,w,0.0,UK969_4
UK969_5,b,18.27485380116959,travel
UK969_7,w,0.0,UK969_6
UK969_7,b,18.27485380116959,travel
UK929_7,w,0.0,UK929_6
UK929_7,b,18.27485380116959,travel
UK969_7,w,0.0,UK969_6
UK969_7,b,18.27485380116959,travel
UK979_7,w,0.0,UK979_6
UK979_7,b,18.27485380116959,travel
UK979_7,w,0.0,UK979_6
UK979_7,b,18.27485380116959,travel
UK969_7,w,0.0,UK969_6
UK969_7,b,18.27485380116959,travel
UK979_8,w,0.0,UK979_7
UK979_8,b,18.27485380116959,travel
UK979_8,w,0.0,UK979_7
UK979_8,b,18.27485380116959,travel
UK979_9,w,0.0,UK979_8
UK979_9,b,18.27485380116959,travel
UK979_9,w,0.0,UK979_8
UK979_9,b,18.27485380116959,travel
UK969_10,w,0.0,UK969_9
UK969_10,b,18.27485380116959,travel
UK969_10,w,0.0,UK969_9
UK969_10,b,18.27485380116959,travel
UK979_10,w,0.0,UK979_9
UK979_10,b,18.27485380116959,travel
UK979_10,w,0.0,UK979_9
UK979_10,b,18.27485380116959,travel
UK969_12,w,0.0,UK969_11
UK969_12,b,18.27485380116959,travel
UK979_12,w,0.0,UK979_11
UK979_12,b,18.27485380116959,travel
6E607_7,w,0.0,6E607_6
6E607_7,b,18.27151470856934,travel
6E6034_6,w,0.0,6E6034_5
6E6034_6,b,18.22821728034998,travel
6E6034_6,w,0.0,6E6034_5
6E6034_6,b,18.22821728034998,travel
6E6492_12,w,0.0,6E6492_11
6E6492_12,b,18.20498816675769,travel
6E184_12,w,0.0,6E184_11
6E184_12,b,18.20498816675769,travel
6E6081_13,w,0.0,6E6081_12
6E6081_13,b,18.20498816675769,travel
6E184_18,w,0.0,6E184_17
6E184_18,b,18.20498816675769,travel
6E2033_22,w,0.0,6E2033_21
6E2033_22,b,18.16860465116279,travel
6E2033_23,w,0.0,6E2033_22
6E2033_23,b,18.16860465116279,travel
6E2033_24,w,0.0,6E2033_23
6E2033_24,b,18.066847335140018,travel
6E607_6,w,0.0,6E607_5
6E607_6,b,18.040772145047807,travel
6E153_6,w,0.0,6E153_5
6E153_6,b,18.040772145047807,travel
6E6475_4,w,0.0,6E6475_3
6E6475_4,b,17.93400286944046,travel
6E2033_5,w,0.0,6E2033_4
6E2033_5,b,17.93400286944046,travel
6E6475_7,w,0.0,6E6475_6
6E6475_7,b,17.93400286944046,travel
6E6034_7,w,0.0,6E6034_6
6E6034_7,b,17.93400286944046,travel
6E6034_7,w,0.0,6E6034_6
6E6034_7,b,17.93400286944046,travel
6E6475_7,w,0.0,6E6475_6
6E6475_7,b,17.93400286944046,travel
6E6034_14,w,0.0,6E6034_13
6E6034_14,b,17.7430801987225,travel
6E2033_19,w,0.0,6E2033_18
6E2033_19,b,17.69598301185631,travel
6E2033_19,w,0.0,6E2033_18
6E2033_19,b,17.69598301185631,travel
6E2033_18,w,0.0,6E2033_17
6E2033_18,b,17.664723547076488,travel
6E6492_14,w,0.0,6E6492_13
6E6492_14,b,17.596339961288052,travel
6E6492_17,w,0.0,6E6492_16
6E6492_17,b,17.596339961288052,travel
6E6492_4,w,0.0,6E6492_3
6E6492_4,b,17.583963425356075,travel
6E6492_9,w,0.0,6E6492_8
6E6492_9,b,17.583963425356075,travel
6E6492_15,w,0.0,6E6492_14
6E6492_15,b,17.583963425356075,travel
6E184_15,w,0.0,6E184_14
6E184_15,b,17.583963425356075,travel
6E6034_24,w,0.0,6E6034_23
6E6034_24,b,17.565431231336728,travel
6E2033_26,w,0.0,6E2033_25
6E2033_26,b,17.565431231336728,travel
6E7403_10,w,0.0,6E7403_9
6E7403_10,b,17.540782318891424,travel
6E2033_19,w,0.0,6E2033_18
6E2033_19,b,17.373175816539263,travel
6E6475_4,w,0.0,6E6475_3
6E6475_4,b,17.328019407381735,travel
6E6034_4,w,0.0,6E6034_3
6E6034_4,b,17.328019407381735,travel
6E6034_4,w,0.0,6E6034_3
6E6034_4,b,17.328019407381735,travel
6E184_4,w,0.0,6E184_3
6E184_4,b,17.322016282695305,travel
6E607_6,w,0.0,6E607_5
6E607_6,b,17.322016282695305,travel
6E6492_14,w,0.0,6E6492_13
6E6492_14,b,17.322016282695305,travel
6E6492_5,w,0.0,6E6492_4
6E6492_5,b,17.262213015708614,travel
6E184_5,w,0.0,6E184_4
6E184_5,b,17.262213015708614,travel
6E6201_9,w,0.0,6E6201_8
6E6201_9,b,17.262213015708614,travel
6E6184_9,w,0.0,6E6184_8
6E6184_9,b,17.262213015708614,travel
6E6201_13,w,0.0,6E6201_12
6E6201_13,b,17.262213015708614,travel
6E6492_18,w,0.0,6E6492_17
6E6492_18,b,17.262213015708614,travel
6E6492_10,w,0.0,6E6492_9
6E6492_10,b,17.247326664367023,travel
6E184_10,w,0.0,6E184_9
6E184_10,b,17.247326664367023,travel
6E6201_11,w,0.0,6E6201_10
6E6201_11,b,17.247326664367023,travel
6E6492_12,w,0.0,6E6492_11
6E6492_12,b,17.247326664367023,travel
6E184_17,w,0.0,6E184_16
6E184_17,b,17.247326664367023,travel
I5714_2,w,0.0,I5714_1
I5714_2,b,17.20282126268708,travel
I5714_3,w,0.0,I5714_2
I5714_3,b,17.20282126268708,travel
I5743_5,w,0.0,I5743_4
I5743_5,b,17.20282126268708,travel
I5857_8,w,0.0,I5857_7
I5857_8,b,17.20282126268708,travel
I5740_8,w,0.0,I5740_7
I5740_8,b,17.20282126268708,travel
I5857_9,w,0.0,I5857_8
I5857_9,b,17.20282126268708,travel
I5740_9,w,0.0,I5740_8
I5740_9,b,17.20282126268708,travel
I5857_10,w,0.0,I5857_9
I5857_10,b,17.20282126268708,travel
I5740_10,w,0.0,I5740_9
I5740_10,b,17.20282126268708,travel
I5714_10,w,0.0,I5714_9
I5714_10,b,17.20282126268708,travel
I5857_11,w,0.0,I5857_10
I5857_11,b,17.20282126268708,travel
I5714_11,w,0.0,I5714_10
I5714_11,b,17.20282126268708,travel
I5740_12,w,0.0,I5740_11
I5740_12,b,17.20282126268708,travel
I5714_12,w,0.0,I5714_11
I5714_12,b,17.20282126268708,travel
I5740_14,w,0.0,I5740_13
I5740_14,b,17.20282126268708,travel
I5857_15,w,0.0,I5857_14
I5857_15,b,17.20282126268708,travel
I5745_15,w,0.0,I5745_14
I5745_15,b,17.20282126268708,travel
I5740_15,w,0.0,I5740_14
I5740_15,b,17.20282126268708,travel
I5857_16,w,0.0,I5857_15
I5857_16,b,17.20282126268708,travel
I5740_16,w,0.0,I5740_15
I5740_16,b,17.20282126268708,travel
I5857_17,w,0.0,I5857_16
I5857_17,b,17.20282126268708,travel
I5740_17,w,0.0,I5740_16
I5740_17,b,17.20282126268708,travel
I5740_18,w,0.0,I5740_17
I5740_18,b,17.20282126268708,travel
I5711_20,w,0.0,I5711_19
I5711_20,b,17.20282126268708,travel
I5745_21,w,0.0,I5745_20
I5745_21,b,17.20282126268708,travel
I5711_21,w,0.0,I5711_20
I5711_21,b,17.20282126268708,travel
I5740_21,w,0.0,I5740_20
I5740_21,b,17.20282126268708,travel
I5711_22,w,0.0,I5711_21
I5711_22,b,17.20282126268708,travel
I5740_22,w,0.0,I5740_21
I5740_22,b,17.20282126268708,travel
I5711_23,w,0.0,I5711_22
I5711_23,b,17.20282126268708,travel
I5740_23,w,0.0,I5740_22
I5740_23,b,17.20282126268708,travel
I5857_24,w,0.0,I5857_23
I5857_24,b,17.20282126268708,travel
I5711_24,w,0.0,I5711_23
I5711_24,b,17.20282126268708,travel
I5740_24,w,0.0,I5740_23
I5740_24,b,17.20282126268708,travel
I5740_25,w,0.0,I5740_24
I5740_25,b,17.20282126268708,travel
I5745_26,w,0.0,I5745_25
I5745_26,b,17.20282126268708,travel
I5740_26,w,0.0,I5740_25
I5740_26,b,17.20282126268708,travel
6E2033_21,w,0.0,6E2033_20
6E2033_21,b,17.185083347654235,travel
6E2033_21,w,0.0,6E2033_20
6E2033_21,b,17.185083347654235,travel
6E6034_22,w,0.0,6E6034_21
6E6034_22,b,17.185083347654235,travel
6E2033_23,w,0.0,6E2033_22
6E2033_23,b,17.185083347654235,travel
6E6034_27,w,0.0,6E6034_26
6E6034_27,b,17.185083347654235,travel
6E607_18,w,0.0,6E607_17
6E607_18,b,17.155601303825698,travel
6E153_19,w,0.0,6E153_18
6E153_19,b,17.155601303825698,travel
6E6201_19,w,0.0,6E6201_18
6E6201_19,b,17.155601303825698,travel
6E153_20,w,0.0,6E153_19
6E153_20,b,17.155601303825698,travel
6E6201_20,w,0.0,6E6201_19
6E6201_20,b,17.155601303825698,travel
6E607_20,w,0.0,6E607_19
6E607_20,b,17.155601303825698,travel
6E153_21,w,0.0,6E153_20
6E153_21,b,17.155601303825698,travel
6E6201_21,w,0.0,6E6201_20
6E6201_21,b,17.155601303825698,travel
6E607_21,w,0.0,6E607_20
6E607_21,b,17.155601303825698,travel
6E153_22,w,0.0,6E153_21
6E153_22,b,17.155601303825698,travel
6E6201_22,w,0.0,6E6201_21
6E6201_22,b,17.155601303825698,travel
6E6475_22,w,0.0,6E6475_21
6E6475_22,b,17.155601303825698,travel
6E607_22,w,0.0,6E607_21
6E607_22,b,17.155601303825698,travel
6E153_23,w,0.0,6E153_22
6E153_23,b,17.155601303825698,travel
6E6201_23,w,0.0,6E6201_22
6E6201_23,b,17.155601303825698,travel
6E607_23,w,0.0,6E607_22
6E607_23,b,17.155601303825698,travel
6E184_24,w,0.0,6E184_23
6E184_24,b,17.155601303825698,travel
6E6475_24,w,0.0,6E6475_23
6E6475_24,b,17.155601303825698,travel
6E153_25,w,0.0,6E153_24
6E153_25,b,17.155601303825698,travel
6E6201_25,w,0.0,6E6201_24
6E6201_25,b,17.155601303825698,travel
6E184_25,w,0.0,6E184_24
6E184_25,b,17.155601303825698,travel
6E6475_25,w,0.0,6E6475_24
6E6475_25,b,17.155601303825698,travel
6E2028_25,w,0.0,6E2028_24
6E2028_25,b,17.108639863130882,travel
6E2028_28,w,0.0,6E2028_27
6E2028_28,b,17.108639863130882,travel
6E2033_6,w,0.0,6E2033_5
6E2033_6,b,17.094017094017094,travel
UK975_19,w,0.0,UK975_18
UK975_19,b,16.94053870913095,travel
UK943_21,w,0.0,UK943_20
UK943_21,b,16.94053870913095,travel
UK943_28,w,0.0,UK943_27
UK943_28,b,16.94053870913095,travel
6E6034_28,w,0.0,6E6034_27
6E6034_28,b,16.94053870913095,travel
6E153_19,w,0.0,6E153_18
6E153_19,b,16.852039096730703,travel
UK959_19,w,0.0,UK959_18
UK959_19,b,16.852039096730703,travel
6E607_20,w,0.0,6E607_19
6E607_20,b,16.852039096730703,travel
6E153_20,w,0.0,6E153_19
6E153_20,b,16.852039096730703,travel
UK959_20,w,0.0,UK959_19
UK959_20,b,16.852039096730703,travel
6E607_22,w,0.0,6E607_21
6E607_22,b,16.852039096730703,travel
6E153_22,w,0.0,6E153_21
6E153_22,b,16.852039096730703,travel
6E607_23,w,0.0,6E607_22
6E607_23,b,16.852039096730703,travel
6E153_23,w,0.0,6E153_22
6E153_23,b,16.852039096730703,travel
UK959_23,w,0.0,UK959_22
UK959_23,b,16.852039096730703,travel
6E607_24,w,0.0,6E607_23
6E607_24,b,16.852039096730703,travel
6E153_24,w,0.0,6E153_23
6E153_24,b,16.852039096730703,travel
UK959_24,w,0.0,UK959_23
UK959_24,b,16.852039096730703,travel
6E153_25,w,0.0,6E153_24
6E153_25,b,16.852039096730703,travel
UK959_27,w,0.0,UK959_26
UK959_27,b,16.852039096730703,travel
6E184_28,w,0.0,6E184_27
6E184_28,b,16.852039096730703,travel
6E6475_28,w,0.0,6E6475_27
6E6475_28,b,16.852039096730703,travel
6E607_3,w,0.0,6E607_2
6E607_3,b,16.823687752355315,travel
6E607_5,w,0.0,6E607_4
6E607_5,b,16.823687752355315,travel
QP1128_20,w,0.0,QP1128_19
QP1128_20,b,16.795431642593215,travel
AI636_19,w,0.0,AI636_18
AI636_19,b,16.79261125104954,travel
AI865_20,w,0.0,AI865_19
AI865_20,b,16.79261125104954,travel
AI814_20,w,0.0,AI814_19
AI814_20,b,16.79261125104954,travel
AI636_20,w,0.0,AI636_19
AI636_20,b,16.79261125104954,travel
AI865_21,w,0.0,AI865_20
AI865_21,b,16.79261125104954,travel
AI665_21,w,0.0,AI665_20
AI665_21,b,16.79261125104954,travel
AI678_21,w,0.0,AI678_20
AI678_21,b,16.79261125104954,travel
AI863_21,w,0.0,AI863_20
AI863_21,b,16.79261125104954,travel
AI636_21,w,0.0,AI636_20
AI636_21,b,16.79261125104954,travel
AI805_22,w,0.0,AI805_21
AI805_22,b,16.79261125104954,travel
AI636_22,w,0.0,AI636_21
AI636_22,b,16.79261125104954,travel
AI636_23,w,0.0,AI636_22
AI636_23,b,16.79261125104954,travel
UK933_24,w,0.0,UK933_23
UK933_24,b,16.79261125104954,travel
AI636_24,w,0.0,AI636_23
AI636_24,b,16.79261125104954,travel
AI605_25,w,0.0,AI605_24
AI605_25,b,16.79261125104954,travel
AI814_25,w,0.0,AI814_24
AI814_25,b,16.79261125104954,travel
AI441_25,w,0.0,AI441_24
AI441_25,b,16.79261125104954,travel
AI636_25,w,0.0,AI636_24
AI636_25,b,16.79261125104954,travel
UK941_26,w,0.0,UK941_25
UK941_26,b,16.79261125104954,travel
AI863_26,w,0.0,AI863_25
AI863_26,b,16.79261125104954,travel
AI636_26,w,0.0,AI636_25
AI636_26,b,16.79261125104954,travel
AI865_27,w,0.0,AI865_26
AI865_27,b,16.79261125104954,travel
UK927_27,w,0.0,UK927_26
UK927_27,b,16.79261125104954,travel
UK995_27,w,0.0,UK995_26
UK995_27,b,16.79261125104954,travel
AI678_27,w,0.0,AI678_26
AI678_27,b,16.79261125104954,travel
AI636_27,w,0.0,AI636_26
AI636_27,b,16.79261125104954,travel
AI865_28,w,0.0,AI865_27
AI865_28,b,16.79261125104954,travel
AI887_28,w,0.0,AI887_27
AI887_28,b,16.79261125104954,travel
AI605_28,w,0.0,AI605_27
AI605_28,b,16.79261125104954,travel
AI665_28,w,0.0,AI665_27
AI665_28,b,16.79261125104954,travel
AI678_28,w,0.0,AI678_27
AI678_28,b,16.79261125104954,travel
AI863_28,w,0.0,AI863_27
AI863_28,b,16.79261125104954,travel
AI636_28,w,0.0,AI636_27
AI636_28,b,16.79261125104954,travel
6E153_13,w,0.0,6E153_12
6E153_13,b,16.753224995811692,travel
UK929_24,w,0.0,UK929_23
UK929_24,b,16.70285618840822,travel
UK929_27,w,0.0,UK929_26
UK929_27,b,16.70285618840822,travel
6E184_5,w,0.0,6E184_4
6E184_5,b,16.7000668002672,travel
6E2033_2,w,0.0,6E2033_1
6E2033_2,b,16.69449081803005,travel
6E2033_4,w,0.0,6E2033_3
6E2033_4,b,16.69449081803005,travel
6E2033_7,w,0.0,6E2033_6
6E2033_7,b,16.69449081803005,travel
6E2033_13,w,0.0,6E2033_12
6E2033_13,b,16.69449081803005,travel
UK945_20,w,0.0,UK945_19
UK945_20,b,16.644474034620504,travel
UK981_26,w,0.0,UK981_25
UK981_26,b,16.644474034620504,travel
UK945_27,w,0.0,UK945_26
UK945_27,b,16.644474034620504,travel
UK943_6,w,0.0,UK943_5
UK943_6,b,16.61681621801263,travel
UK975_12,w,0.0,UK975_11
UK975_12,b,16.61681621801263,travel
UK963_12,w,0.0,UK963_11
UK963_12,b,16.61681621801263,travel
UK943_14,w,0.0,UK943_13
UK943_14,b,16.61681621801263,travel
UK975_16,w,0.0,UK975_15
UK975_16,b,16.61681621801263,travel
AI636_3,w,0.0,AI636_2
AI636_3,b,16.58649859014762,travel
AI678_4,w,0.0,AI678_3
AI678_4,b,16.58649859014762,travel
AI865_4,w,0.0,AI865_3
AI865_4,b,16.58649859014762,travel
AI678_5,w,0.0,AI678_4
AI678_5,b,16.58649859014762,travel
AI865_5,w,0.0,AI865_4
AI865_5,b,16.58649859014762,travel
AI678_6,w,0.0,AI678_5
AI678_6,b,16.58649859014762,travel
AI636_6,w,0.0,AI636_5
AI636_6,b,16.58649859014762,travel
AI665_7,w,0.0,AI665_6
AI665_7,b,16.58649859014762,travel
AI678_7,w,0.0,AI678_6
AI678_7,b,16.58649859014762,travel
AI863_7,w,0.0,AI863_6
AI863_7,b,16.58649859014762,travel
AI865_7,w,0.0,AI865_6
AI865_7,b,16.58649859014762,travel
AI636_7,w,0.0,AI636_6
AI636_7,b,16.58649859014762,travel
AI863_8,w,0.0,AI863_7
AI863_8,b,16.58649859014762,travel
AI636_8,w,0.0,AI636_7
AI636_8,b,16.58649859014762,travel
AI863_9,w,0.0,AI863_8
AI863_9,b,16.58649859014762,travel
AI441_9,w,0.0,AI441_8
AI441_9,b,16.58649859014762,travel
AI636_9,w,0.0,AI636_8
AI636_9,b,16.58649859014762,travel
AI863_10,w,0.0,AI863_9
AI863_10,b,16.58649859014762,travel
AI865_10,w,0.0,AI865_9
AI865_10,b,16.58649859014762,travel
AI636_10,w,0.0,AI636_9
AI636_10,b,16.58649859014762,travel
AI805_11,w,0.0,AI805_10
AI805_11,b,16.58649859014762,travel
AI605_11,w,0.0,AI605_10
AI605_11,b,16.58649859014762,travel
AI441_11,w,0.0,AI441_10
AI441_11,b,16.58649859014762,travel
AI636_11,w,0.0,AI636_10
AI636_11,b,16.58649859014762,travel
AI624_12,w,0.0,AI624_11
AI624_12,b,16.58649859014762,travel
AI636_12,w,0.0,AI636_11
AI636_12,b,16.58649859014762,travel
AI865_13,w,0.0,AI865_12
AI865_13,b,16.58649859014762,travel
AI814_13,w,0.0,AI814_12
AI814_13,b,16.58649859014762,travel
AI805_14,w,0.0,AI805_13
AI805_14,b,16.58649859014762,travel
AI636_15,w,0.0,AI636_14
AI636_15,b,16.58649859014762,travel
AI863_17,w,0.0,AI863_16
AI863_17,b,16.58649859014762,travel
6E6034_19,w,0.0,6E6034_18
6E6034_19,b,16.58649859014762,travel
6E2033_20,w,0.0,6E2033_19
6E2033_20,b,16.58649859014762,travel
6E2033_20,w,0.0,6E2033_19
6E2033_20,b,16.58649859014762,travel
UK929_19,w,0.0,UK929_18
UK929_19,b,16.559032952475576,travel
UK979_20,w,0.0,UK979_19
UK979_20,b,16.559032952475576,travel
UK979_24,w,0.0,UK979_23
UK979_24,b,16.559032952475576,travel
UK969_24,w,0.0,UK969_23
UK969_24,b,16.559032952475576,travel
UK979_27,w,0.0,UK979_26
UK979_27,b,16.559032952475576,travel
AI411_11,w,0.0,AI411_10
AI411_11,b,16.52892561983471,travel
AI811_14,w,0.0,AI811_13
AI811_14,b,16.52892561983471,travel
AI811_15,w,0.0,AI811_14
AI811_15,b,16.52892561983471,travel
AI411_16,w,0.0,AI411_15
AI411_16,b,16.52892561983471,travel
AI811_16,w,0.0,AI811_15
AI811_16,b,16.52892561983471,travel
AI411_21,w,0.0,AI411_20
AI411_21,b,16.52892561983471,travel
AI411_23,w,0.0,AI411_22
AI411_23,b,16.52892561983471,travel
AI411_25,w,0.0,AI411_24
AI411_25,b,16.52892561983471,travel
AI811_28,w,0.0,AI811_27
AI811_28,b,16.52892561983471,travel
QP1128_3,w,0.0,QP1128_2
QP1128_3,b,16.518004625041296,travel
6E2033_4,w,0.0,6E2033_3
6E2033_4,b,16.44736842105263,travel
6E2033_6,w,0.0,6E2033_5
6E2033_6,b,16.44736842105263,travel
6E2033_7,w,0.0,6E2033_6
6E2033_7,b,16.44736842105263,travel
6E607_18,w,0.0,6E607_17
6E607_18,b,16.414970453053183,travel
6E153_18,w,0.0,6E153_17
6E153_18,b,16.414970453053183,travel
6E6475_19,w,0.0,6E6475_18
6E6475_19,b,16.414970453053183,travel
6E184_21,w,0.0,6E184_20
6E184_21,b,16.414970453053183,travel
6E6475_21,w,0.0,6E6475_20
6E6475_21,b,16.414970453053183,travel
6E607_24,w,0.0,6E607_23
6E607_24,b,16.414970453053183,travel
6E2117_12,w,0.0,6E2117_11
6E2117_12,b,16.358580075249467,travel
6E2204_18,w,0.0,6E2204_17
6E2204_18,b,16.337199803953602,travel
6E2204_25,w,0.0,6E2204_24
6E2204_25,b,16.337199803953602,travel
UK933_7,w,0.0,UK933_6
UK933_7,b,16.331863465621428,travel
UK951_7,w,0.0,UK951_6
UK951_7,b,16.331863465621428,travel
UK995_7,w,0.0,UK995_6
UK995_7,b,16.331863465621428,travel
UK941_7,w,0.0,UK941_6
UK941_7,b,16.331863465621428,travel
UK941_8,w,0.0,UK941_7
UK941_8,b,16.331863465621428,travel
UK933_9,w,0.0,UK933_8
UK933_9,b,16.331863465621428,travel
6E6492_9,w,0.0,6E6492_8
6E6492_9,b,16.331863465621428,travel
